0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-26.627502,-36.195473,-38.287674,-41.172436,-43.258,-44.951385,-49.45408,-51.673058,-53.57853,-54.43257,-55.198235,-59.345375,-57.996254,-59.25936,-55.701775,-61.95287,-58.935707,-62.911243,-65.07215,-61.196186,-67.0639,-73.827415,-75.41925,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.409515,-36.883293,-41.946693,-46.156704,-46.419228,-50.084408,-53.338768,-54.058525,-57.747868,-62.10941,-59.597034,-59.48171,-60.26143,-63.949997,-60.634567,-64.75284,-67.47994,-66.7628,-67.58412,-70.70264,-71.461975,-74.184586,-69.69491,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.868254,-30.928501,-35.00462,-31.58446,-36.543564,-38.788284,-37.545162,-41.740746,-42.08071,-45.855408,-43.46713,-40.722965,-43.550827,-45.29222,-45.270203,-44.36775,-45.684685,-48.14351,-49.551636,-45.771023,-57.996277,-64.57202,-58.750122,-62.051605,-77.40956,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.504179,-33.728214,-43.066513,-42.430283,-42.33157,-45.656704,-44.557472,-47.228703,-48.185966,-47.574173,-49.118103,-45.89042,-45.900322,-52.46644,-48.101486,-47.26851,-49.32266,-47.973145,-56.150936,-48.826176,-58.22597,-79.51836,-68.26596,-79.68157,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.197126,-38.016792,-41.25305,-47.582527,-42.40516,-43.02893,-49.823006,-50.60282,-52.47991,-49.483994,-48.253498,-49.876644,-53.61949,-52.490852,-51.066994,-51.958492,-52.271736,-53.238945,-55.56744,-58.65342,-61.92994,-71.48127,-76.54631,-79.124466,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.281492,-32.559834,-34.28698,-38.99114,-42.74082,-36.901997,-42.83177,-46.906788,-50.247017,-45.48069,-45.496243,-44.385487,-47.71193,-51.581223,-52.338394,-52.93994,-56.349125,-59.39415,-65.15349,-61.370888,-56.06169,-63.240005,-65.609924,-79.08743,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.03509,-32.828423,-33.529133,-39.82637,-38.181995,-41.44371,-42.214314,-43.93521,-48.191315,-52.413246,-49.61134,-49.037407,-56.252586,-59.957527,-49.276344,-59.242706,-61.900574,-60.226357,-72.63153,-60.911488,-67.714325,-71.0031,-70.15991,-77.551926,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-33.94226,-37.7731,-40.607166,-44.682587,-42.116512,-46.909077,-48.28916,-42.604687,-46.425865,-52.230186,-52.17441,-50.62505,-58.712097,-57.700714,-55.479218,-63.546387,-62.441925,-71.754326,-70.012794,-68.76547,-75.408035,-80.0,-75.96572,-78.99242,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-30.02835,-33.629852,-41.39051,-42.020546,-38.687675,-40.04627,-38.85903,-36.785465,-37.46112,-41.836456,-42.439552,-47.202698,-42.915268,-39.01895,-46.450024,-38.912025,-39.623657,-35.603462,-44.770348,-45.57409,-52.51703,-67.529495,-55.959373,-77.32165,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.608696,-33.01239,-35.52294,-39.98331,-42.08708,-45.076168,-40.460976,-40.561172,-44.30262,-48.228565,-53.25737,-57.781666,-47.457924,-43.421497,-46.6481,-50.799088,-44.65924,-44.160976,-45.163902,-48.485924,-69.313965,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-33.822742,-40.319756,-45.13863,-46.039616,-51.358727,-48.040894,-49.69793,-52.518974,-51.799114,-51.20602,-52.29763,-51.590416,-49.771187,-50.551353,-52.561394,-46.52471,-51.99489,-51.407337,-55.40547,-52.349213,-76.97008,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-40.507233,-43.95675,-43.722885,-50.12558,-50.645874,-52.812286,-52.87267,-57.549606,-61.695976,-59.945316,-61.152668,-65.64812,-58.560783,-59.927475,-65.813705,-64.95859,-68.94987,-64.78526,-74.806946,-73.82257,-72.467255,-73.42515,-78.23864,-79.60689,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.28012,-32.773968,-35.677864,-35.896217,-38.41248,-39.802155,-43.65958,-47.72545,-46.46111,-48.38849,-54.807114,-49.064312,-49.583263,-51.734097,-53.31479,-60.103615,-53.009865,-57.47318,-57.664883,-60.727104,-64.74531,-74.57466,-70.18707,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.583664,-33.983147,-36.342926,-39.927544,-42.074898,-42.248425,-43.1865,-41.18786,-46.0369,-45.39708,-48.1372,-48.86548,-57.54673,-53.46938,-54.83044,-65.24556,-58.02981,-59.681435,-60.589897,-65.23456,-69.98775,-70.10657,-77.90671,-77.96399,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-34.3442,-38.01864,-39.795433,-43.20867,-45.093975,-45.99933,-46.876537,-50.431072,-49.03125,-49.374146,-50.65025,-53.38998,-56.011322,-59.75779,-58.544502,-61.247665,-61.43187,-62.515614,-63.02025,-69.373505,-64.028564,-68.598206,-68.855484,-77.9646,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-19.766624,-27.196697,-33.66525,-33.721348,-36.484978,-35.318016,-34.21277,-39.415504,-40.426132,-40.63572,-42.81361,-42.40911,-42.283318,-46.897877,-43.938843,-46.167835,-44.907677,-47.34443,-56.08694,-46.46296,-51.853577,-69.95479,-68.14499,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.085337,-33.867615,-35.680096,-39.179237,-40.090954,-42.06779,-42.98857,-43.02803,-45.393223,-46.497204,-46.106384,-44.774796,-49.920517,-57.694294,-47.869884,-49.4085,-47.182556,-50.776535,-64.00259,-50.747208,-68.37331,-80.0,-76.560104,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.76324,-34.65677,-38.256195,-43.909943,-43.380844,-43.626144,-50.786797,-50.61028,-49.318233,-47.0672,-49.043148,-50.167545,-49.55991,-56.260887,-51.458652,-59.11506,-57.986588,-54.465538,-58.767143,-57.269753,-67.32359,-77.731964,-75.39679,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.361048,-33.035744,-34.38232,-40.498005,-43.065376,-42.936333,-44.70652,-50.32179,-47.75464,-47.994915,-48.629566,-52.560177,-53.497284,-58.191288,-50.21514,-47.93116,-63.190117,-71.9891,-68.10431,-56.335327,-62.718204,-71.57796,-72.76503,-76.09916,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.951488,-34.4037,-34.59958,-42.475906,-42.831688,-43.76191,-44.66513,-49.34241,-47.80445,-47.653282,-52.515247,-50.26419,-59.20484,-55.342407,-54.937992,-68.900406,-57.3892,-56.406094,-67.760376,-57.49929,-59.575645,-71.37208,-70.88113,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-29.80317,-37.722206,-41.004868,-46.032585,-46.09889,-45.447456,-46.583748,-48.525173,-48.99531,-48.320442,-50.036385,-51.70262,-50.389458,-56.023525,-55.705032,-59.790356,-57.20331,-70.4081,-66.66465,-74.23386,-76.58916,-76.26521,-73.34038,-76.041824,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.944387,-31.208628,-36.884186,-39.29515,-35.3963,-36.5762,-38.12254,-33.754395,-36.3951,-37.809345,-42.16912,-42.269333,-42.388958,-37.746822,-41.86693,-39.95121,-42.478573,-36.60958,-40.74021,-42.256317,-50.870872,-57.696396,-56.378372,-68.323074,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.199999,-28.289497,-33.962753,-34.60545,-38.354706,-41.2583,-40.045303,-41.691017,-39.774883,-40.102066,-44.762714,-42.93553,-45.17965,-47.172348,-44.122574,-45.08441,-45.278107,-44.82428,-46.849823,-46.714714,-75.08592,-74.032,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.411583,-31.220598,-36.321404,-42.04358,-38.99581,-41.831432,-42.903114,-47.788437,-47.29705,-45.601685,-52.507385,-48.717567,-49.696983,-48.672188,-50.112698,-50.072823,-55.60639,-56.18583,-50.142094,-54.824074,-70.16471,-74.8417,-75.90797,-79.32393,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.965336,-35.004543,-38.897964,-39.773903,-43.04397,-41.9271,-45.38945,-49.972244,-46.569,-48.020866,-48.48038,-57.00834,-53.92344,-53.45974,-60.384308,-55.515785,-57.67758,-52.61222,-60.397392,-58.053825,-64.72409,-65.5213,-65.14477,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.881182,-31.259836,-33.471474,-39.44759,-38.331932,-39.86102,-46.165565,-44.824974,-49.39463,-51.891636,-60.396507,-49.970634,-52.30072,-57.706207,-56.042404,-64.09793,-56.919075,-58.334446,-62.145405,-69.94827,-70.496155,-75.131065,-77.79644,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.303736,-32.938828,-33.180946,-39.18908,-39.99125,-42.2124,-40.917084,-46.52526,-46.118546,-54.481396,-49.287743,-46.60708,-50.39571,-63.655327,-62.712437,-66.8342,-55.9281,-65.25772,-67.74233,-70.18463,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-33.394234,-39.067448,-41.562416,-41.707954,-46.173157,-39.730907,-43.850426,-52.802444,-50.050545,-57.067204,-53.282948,-47.154434,-56.91499,-56.745445,-58.310562,-62.808666,-59.030045,-55.24587,-60.155327,-61.520252,-61.514034,-63.782745,-69.54349,-78.25325,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.384138,-32.064598,-39.283607,-34.42244,-33.123085,-31.049725,-37.570587,-40.104343,-44.21967,-42.52953,-39.600624,-43.04621,-46.346104,-46.314644,-42.432865,-41.651146,-45.721355,-48.610413,-53.09799,-45.23171,-70.13668,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.2868,-35.73513,-40.747334,-42.904633,-39.630104,-38.663048,-46.398514,-48.349743,-47.429405,-45.505577,-47.860996,-51.46927,-52.194187,-60.43047,-44.729973,-46.120308,-48.926605,-51.55863,-63.099495,-55.06524,-73.55057,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.51341,-37.570324,-37.11296,-41.066,-40.723248,-41.08736,-43.03227,-49.666115,-48.173756,-45.591454,-47.995815,-50.410034,-49.020466,-57.15186,-49.857815,-59.02053,-50.90258,-57.963528,-70.55846,-69.913635,-78.19931,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.219744,-33.680584,-38.41224,-33.70912,-38.21112,-35.376335,-41.35894,-39.138412,-40.65988,-44.8535,-45.945374,-43.62844,-50.75115,-48.77171,-54.85649,-52.958935,-54.04242,-57.758064,-61.086483,-58.812767,-74.63767,-80.0,-73.82259,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.07122,-37.17147,-40.469612,-40.47861,-35.98757,-40.282448,-38.11544,-43.134277,-45.65464,-43.600784,-46.403736,-44.968315,-52.62152,-49.395844,-58.686977,-53.66801,-53.767937,-59.518517,-60.314003,-62.04712,-67.492874,-74.57177,-74.19605,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.197649,-38.58184,-41.370735,-44.939316,-44.788654,-48.549713,-50.977592,-57.36144,-52.534184,-52.362953,-55.030006,-56.752907,-54.712498,-57.516037,-58.95406,-60.83639,-57.855015,-63.925735,-64.14997,-63.707882,-67.37875,-74.40363,-73.545166,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-29.684435,-27.893751,-36.831387,-38.24392,-36.456974,-36.824425,-35.678825,-36.190113,-37.63077,-40.313354,-39.326843,-43.628468,-43.057274,-43.55494,-41.71332,-42.07572,-40.462734,-40.36824,-42.21134,-43.626442,-53.20797,-58.482296,-61.21491,-68.68875,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-35.03379,-35.05678,-40.007565,-42.745773,-46.20214,-38.75345,-44.221123,-46.1604,-42.11385,-48.282955,-46.751694,-47.26952,-46.315056,-48.349968,-45.559223,-48.27254,-48.32676,-49.594223,-46.131298,-48.73724,-75.60046,-80.0,-74.6599,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-39.439583,-41.18504,-42.23732,-47.012077,-41.133316,-42.803993,-46.729893,-47.85585,-45.95712,-53.90432,-54.953224,-56.269413,-59.12986,-51.646717,-64.32274,-54.2797,-57.382973,-64.88454,-51.492035,-53.95176,-77.95325,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.842453,-32.18426,-38.690346,-38.455578,-34.913628,-37.113243,-43.444725,-41.270676,-39.08795,-45.402443,-45.224487,-45.724358,-53.472412,-54.266098,-51.815563,-51.12333,-51.396233,-49.36732,-55.40969,-58.199898,-65.26138,-71.187584,-71.230194,-75.72616,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.215706,-34.072983,-35.955128,-37.480427,-40.337204,-40.630577,-41.25769,-46.89456,-43.55243,-55.530254,-48.440384,-49.14541,-55.553257,-57.077866,-56.42183,-55.723495,-64.435135,-56.918148,-55.872383,-64.0507,-73.22273,-74.79564,-70.0547,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.667765,-36.637783,-34.292984,-39.835445,-41.46409,-41.684265,-47.40664,-56.57135,-53.93609,-58.224964,-55.514343,-49.66356,-58.72775,-54.36548,-50.779602,-57.069107,-58.204872,-66.787735,-62.46784,-67.67935,-77.55148,-70.2839,-75.27661,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-27.408007,-30.98767,-35.25004,-39.128513,-42.46276,-37.98215,-40.32291,-43.197964,-44.800102,-46.79878,-48.216537,-47.76282,-50.9418,-48.123207,-51.724266,-57.654984,-51.25834,-51.55845,-51.601463,-48.40226,-67.89853,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.731865,-31.986664,-36.279915,-35.06856,-38.39414,-37.70185,-39.8603,-42.390854,-42.569893,-45.154343,-43.300526,-45.252556,-47.2543,-55.516254,-45.85822,-48.80869,-45.592842,-54.996994,-58.623177,-49.52394,-68.45774,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-29.315348,-35.331463,-43.746872,-44.594906,-44.263336,-45.949905,-50.628777,-55.872322,-49.608215,-50.28659,-49.89377,-45.48064,-55.421738,-58.688408,-49.24152,-54.38321,-53.075798,-52.37667,-63.65733,-55.390095,-72.307945,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-33.83682,-37.195374,-41.06038,-45.02965,-41.42985,-46.05162,-45.800076,-49.411755,-47.172073,-52.274605,-52.137474,-43.05802,-50.017197,-53.05084,-53.24792,-62.7259,-59.141594,-64.54549,-76.42423,-64.4596,-75.16782,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.257572,-30.982563,-32.30301,-37.40412,-35.426594,-32.435318,-38.341747,-39.490677,-43.077793,-43.46171,-49.133038,-51.5439,-55.15284,-51.93439,-54.294792,-47.053986,-52.93258,-57.109417,-56.36955,-72.809555,-71.43117,-79.53721,-79.686844,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.723719,-37.09861,-37.549786,-39.20575,-38.825428,-44.631786,-49.800217,-48.58039,-53.10508,-49.6302,-52.573074,-53.285736,-53.009285,-52.93036,-60.125206,-62.629692,-55.199627,-57.792374,-62.37551,-63.57475,-65.97093,-65.67964,-67.962105,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-27.516544,-34.72955,-40.833202,-39.977737,-45.69041,-43.608925,-49.360725,-47.64258,-49.986366,-49.49844,-53.977722,-55.42981,-55.684277,-51.53627,-52.54474,-63.414227,-58.237087,-65.14697,-61.658115,-64.96105,-66.338394,-69.90323,-75.51613,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.00567,-34.96947,-36.618492,-37.2394,-38.585148,-36.214996,-34.491135,-39.255344,-43.02349,-42.56043,-45.220165,-42.503143,-39.934315,-44.78743,-42.86492,-45.089066,-43.397247,-45.988075,-40.57444,-46.145832,-63.90779,-80.0,-73.0829,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.254677,-32.032417,-42.364826,-39.371185,-42.02948,-44.064445,-42.98308,-41.807114,-44.127213,-50.481117,-45.0063,-53.004204,-46.724518,-47.139107,-48.921814,-49.44085,-47.752663,-48.87104,-45.174118,-49.676292,-75.317795,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.000048,-30.6176,-40.369385,-43.716423,-43.138306,-42.715332,-50.55987,-50.46546,-57.566795,-52.705452,-55.608784,-62.738995,-53.65571,-52.884567,-73.781006,-63.89001,-65.6763,-66.34506,-66.26068,-56.874313,-78.61692,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.650177,-35.979687,-35.48321,-43.82959,-37.583717,-39.742508,-40.81752,-38.948616,-42.659416,-46.784256,-43.576363,-46.06423,-46.40107,-50.55441,-49.79736,-51.03618,-49.827824,-52.93683,-53.986702,-59.846405,-69.183205,-69.24353,-74.98544,-75.0863,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.678635,-32.746906,-33.51408,-41.056946,-40.28495,-43.592255,-47.301575,-47.738117,-48.223434,-53.31407,-55.20708,-52.442177,-57.556686,-60.446766,-57.60903,-58.840324,-62.2881,-59.464252,-69.43034,-59.41315,-67.415054,-71.56673,-76.204475,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-27.108107,-35.408257,-38.650818,-44.092613,-48.83946,-48.73049,-50.942238,-54.192726,-57.279213,-56.568237,-59.313805,-58.11402,-57.695766,-58.15188,-60.44914,-69.57647,-63.15661,-69.94214,-75.1046,-70.53548,-78.42279,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.026375,-31.54064,-30.309853,-35.481796,-29.850517,-36.68318,-32.92183,-37.791607,-37.933407,-39.72435,-40.335644,-40.68382,-43.812416,-46.274742,-42.52784,-46.695343,-43.30171,-45.074585,-44.01394,-46.62447,-48.982788,-56.623417,-64.25595,-74.59302,-79.813034,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.775806,-32.290993,-37.53531,-38.865932,-41.295067,-37.238754,-42.789238,-49.596035,-42.709435,-45.609947,-43.864525,-40.575592,-47.4712,-49.884857,-49.22995,-46.52915,-44.792564,-51.4707,-72.295944,-49.646896,-70.02182,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.062235,-36.844826,-41.10535,-41.898415,-43.730076,-41.419266,-45.22301,-47.45163,-46.430008,-44.091957,-45.395714,-51.27303,-47.09481,-59.802437,-50.38874,-49.615112,-53.163345,-53.144302,-61.979057,-59.6532,-69.39364,-79.69786,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.207369,-37.44451,-41.0552,-39.95556,-43.134804,-42.061543,-52.061676,-54.02403,-55.347847,-44.72702,-48.497177,-44.6166,-51.37498,-52.614513,-51.61382,-54.71412,-53.412937,-55.00142,-67.976715,-58.18917,-67.07684,-79.513245,-75.183334,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.88423,-36.544323,-37.752903,-40.98767,-40.749054,-45.13964,-47.189133,-52.811302,-48.72917,-49.25932,-49.083893,-50.943626,-53.07955,-51.667953,-51.92474,-65.62433,-56.64112,-54.981537,-77.50781,-63.069355,-74.19575,-80.0,-71.57093,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-31.004683,-38.287605,-38.80407,-45.69829,-46.716827,-44.705498,-46.68015,-48.854153,-51.317825,-53.21009,-52.332962,-53.854557,-54.65486,-55.127502,-54.539078,-65.912766,-64.390564,-63.315903,-69.53825,-70.95712,-73.92848,-80.0,-72.61388,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-37.68716,-43.814445,-45.315132,-46.418854,-47.2927,-51.778816,-56.033424,-55.685074,-56.37623,-55.143898,-55.915485,-60.33394,-61.018642,-62.099617,-57.326836,-71.68681,-64.687454,-67.58852,-77.05563,-72.17566,-72.898384,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.36143,-33.710888,-41.87784,-39.854336,-40.938576,-34.074593,-37.3462,-37.746815,-40.392616,-39.766045,-43.51237,-41.97549,-39.786484,-42.45676,-45.822304,-52.28153,-42.898174,-45.452145,-42.822227,-43.692398,-68.51735,-72.25856,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.00442,-34.53656,-43.50107,-39.193382,-47.348755,-43.963066,-44.920654,-49.180344,-44.823288,-48.982018,-46.961926,-47.043526,-55.29811,-52.26629,-51.116837,-51.549614,-51.375244,-49.67481,-52.311333,-52.469734,-73.92979,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-36.13947,-40.11039,-45.79683,-47.646156,-50.103508,-51.252472,-53.50341,-57.387352,-55.520447,-55.69819,-58.00403,-58.825836,-58.84057,-62.44056,-60.570156,-63.189625,-69.22501,-70.2265,-70.71524,-72.22685,-77.91373,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.113316,-30.18221,-37.002808,-39.902138,-37.050144,-40.689873,-44.04628,-45.148846,-46.175865,-49.154057,-45.33972,-51.17819,-49.831093,-53.483704,-53.07065,-54.19664,-54.755524,-54.43439,-58.929237,-53.57956,-59.273594,-63.01554,-67.69506,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.263407,-31.468311,-36.920753,-42.156357,-41.209732,-36.899483,-46.011642,-45.953735,-56.324898,-42.095665,-56.19262,-58.52389,-62.28946,-54.188625,-64.112076,-58.462425,-55.05619,-56.296635,-60.309288,-58.03661,-64.622696,-64.38516,-69.94654,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-33.80051,-39.58905,-37.43908,-42.258648,-39.923065,-44.909035,-44.684475,-50.854706,-49.23256,-46.484436,-57.206856,-50.499577,-47.385437,-61.102356,-70.154816,-62.275517,-55.651882,-66.881195,-67.28348,-62.554184,-65.46521,-68.59787,-71.51149,-76.88103,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.153454,-28.24384,-26.983627,-28.30331,-25.679218,-33.57171,-33.462982,-35.257668,-36.719196,-39.046032,-40.458282,-37.54686,-46.844585,-43.61464,-38.098114,-44.483185,-42.524193,-43.397743,-43.278687,-42.705215,-50.450745,-53.951256,-60.496864,-73.767105,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.808756,-32.779526,-36.209187,-39.333847,-36.864338,-37.4114,-39.911495,-41.226395,-45.684433,-42.0024,-41.721443,-45.580666,-44.96954,-49.325794,-47.296528,-57.84639,-46.32676,-50.746582,-66.29315,-51.089935,-70.0143,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.256441,-34.131035,-36.969868,-38.918816,-42.662003,-42.465252,-45.387375,-51.443184,-53.525692,-47.154648,-51.608494,-48.714294,-47.330833,-55.763557,-45.368755,-54.14863,-51.830772,-53.67066,-58.455795,-54.551197,-72.35687,-73.22666,-76.31034,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.423054,-31.345901,-36.782375,-44.672974,-43.92322,-45.84493,-44.072933,-51.053688,-51.488914,-48.66953,-50.738194,-46.999245,-47.821045,-54.783707,-50.063644,-60.59134,-55.7472,-52.82862,-53.200615,-57.559837,-68.199814,-72.81949,-68.972595,-77.746284,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.119095,-29.098124,-38.489025,-42.345688,-43.58934,-46.76782,-46.191456,-48.9256,-52.87973,-49.90808,-50.291286,-53.142487,-53.746384,-54.16861,-49.625153,-56.627724,-55.025276,-53.28578,-56.53775,-67.43329,-70.546074,-74.99562,-72.54227,-75.3653,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.862198,-32.395885,-35.317688,-40.231518,-41.804035,-45.39084,-45.74994,-44.792316,-48.945618,-49.95804,-51.548927,-53.44382,-47.20182,-52.116848,-53.77326,-54.615944,-60.803032,-59.30882,-64.77591,-64.93953,-63.429752,-68.70322,-69.16204,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-35.5322,-36.568066,-46.12507,-45.958496,-48.28639,-45.51978,-56.38761,-53.5617,-55.082104,-52.47281,-50.996166,-57.573975,-55.651917,-57.7772,-55.97643,-63.019073,-64.712265,-64.23108,-65.2974,-64.43898,-67.26631,-66.67763,-75.79773,-79.887726,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.579563,-31.79535,-36.049286,-37.719612,-38.653774,-35.340157,-39.399826,-37.89421,-37.147015,-41.610325,-42.587368,-41.234573,-41.353848,-40.057693,-40.77923,-45.829376,-46.655563,-41.65619,-41.690083,-47.161884,-62.187996,-73.57271,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.002762,-34.655926,-35.296085,-38.48291,-41.030605,-38.612465,-42.588726,-45.266552,-43.573082,-42.993435,-43.838398,-43.70491,-48.39248,-46.67334,-51.078377,-53.658478,-47.397743,-46.901173,-52.880005,-53.437218,-66.21831,-73.55089,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-32.495155,-35.58025,-38.832428,-41.486145,-42.79438,-42.99873,-47.683342,-47.589287,-43.967052,-51.494217,-53.208294,-50.07071,-58.38257,-54.16356,-56.475502,-61.89946,-58.696556,-63.873886,-64.4469,-65.48013,-63.470673,-66.145935,-65.684395,-79.68669,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
